#{"t_start": 1649682621.0002048, "env_id": "Reacher-v2"}
r,l,t
-21.654908,50,89.616865
-29.624357,50,89.666445
-20.589391,50,89.715894
-28.685676,50,89.766518
-22.726765,50,89.817238
-21.933933,50,91.251457
-17.822213,50,91.301271
-23.976263,50,91.350854
-19.78455,50,91.399741
-21.082949,50,91.450217
-16.073343,50,91.500188
-23.634651,50,91.550057
-20.195578,50,91.599576
-24.01196,50,91.649791
-24.12483,50,91.700433
-22.857141,50,91.749746
-16.694537,50,91.797832
-19.707403,50,91.846998
-16.416006,50,91.898697
-26.985123,50,91.947373
-26.99148,50,91.993562
-17.938649,50,92.039749
-28.471503,50,92.085935
-16.512821,50,92.132123
-25.975318,50,92.179569
-21.925148,50,92.226161
-20.504907,50,92.272695
-26.515989,50,92.319357
-18.394219,50,92.366042
-20.899531,50,92.415927
-21.057823,50,92.466006
-26.64569,50,92.515968
-19.723696,50,92.566519
-19.30115,50,92.616766
-19.00931,50,92.666774
-18.291019,50,92.716498
-16.570686,50,92.765725
-23.531058,50,92.81766
-21.225684,50,92.865909
-25.539928,50,92.91581
-24.537159,50,92.966054
-20.887253,50,93.016747
-25.356294,50,93.066521
-23.127482,50,93.116605
-21.22468,50,93.166588
-21.557133,50,93.217242
-22.090909,50,94.654126
-25.204772,50,94.703444
-24.989431,50,94.753686
-17.45336,50,94.806337
-24.174338,50,94.855755
-19.415176,50,94.905595
-24.902069,50,94.955423
-27.473449,50,95.004837
-18.782973,50,95.054366
-22.232366,50,95.104005
-17.777559,50,95.154569
-27.624488,50,95.204118
-18.713555,50,95.25348
-24.128829,50,95.303445
-22.435973,50,95.353301
-23.001721,50,95.404052
-23.984474,50,95.454785
-19.47008,50,95.5044
-25.32908,50,95.553924
-22.720072,50,95.604017
-21.322855,50,95.654389
-21.121612,50,95.70426
-25.787116,50,95.752765
-18.476024,50,95.80336
-20.193952,50,95.852957
-24.952201,50,95.902785
-18.822619,50,95.952704
-17.605587,50,96.002832
-29.178237,50,96.051188
-16.83703,50,96.10144
-25.942711,50,96.152815
-21.889017,50,96.201763
-21.163656,50,96.249799
-25.725959,50,96.296273
-21.914372,50,96.342649
-25.12184,50,96.388967
-16.158456,50,96.436521
-23.416032,50,96.482965
-21.619285,50,96.529532
-20.16041,50,96.576181
-23.603028,50,96.622959
-20.252808,50,98.064866
-21.325648,50,98.116143
-24.992893,50,98.166783
-22.160197,50,98.217402
-12.755971,50,98.268848
-18.315364,50,98.319584
-15.965147,50,98.370991
-20.319919,50,98.422223
-16.405386,50,98.472646
-15.262573,50,98.522306
-20.146568,50,98.572959
-21.171293,50,98.623181
-18.637329,50,98.674047
-20.011534,50,98.724094
-21.862821,50,98.774478
-15.814758,50,98.824586
-28.925233,50,98.874831
-19.702767,50,98.925089
-25.534731,50,98.975058
-19.267976,50,99.025782
-24.341362,50,99.075854
-24.140432,50,99.125853
-24.67821,50,99.176432
-19.982414,50,99.226411
-28.945164,50,99.276433
-18.739152,50,99.326221
-20.531408,50,99.378192
-19.120431,50,99.428971
-23.461708,50,99.479909
-18.012298,50,99.530186
-17.719619,50,99.580656
-18.104974,50,99.631932
-16.67648,50,99.683253
-13.56042,50,99.734545
-16.439964,50,99.784551
-16.736232,50,99.834737
-20.236903,50,99.884759
-15.830719,50,99.93427
-17.709128,50,99.985261
-24.63495,50,100.034881
-19.332978,50,100.085477
-13.136149,50,101.49307
-17.699779,50,101.543109
-25.473348,50,101.59332
-19.314185,50,101.643486
-24.114826,50,101.694488
-21.06723,50,101.745507
-25.93285,50,101.79664
-20.145927,50,101.847636
-19.621564,50,101.898432
-19.976796,50,101.948578
-17.471706,50,101.998461
-25.231093,50,102.048887
-18.321867,50,102.099687
-18.707758,50,102.150263
-21.622305,50,102.200642
-22.651018,50,102.250921
-23.368551,50,102.301973
-20.927682,50,102.352154
-14.857224,50,102.402942
-17.058305,50,102.453148
-25.422895,50,102.503412
-19.851443,50,102.552549
-14.703668,50,102.602565
-18.763124,50,102.653058
-15.099081,50,102.703726
-20.320323,50,102.753637
-19.234961,50,102.803993
-22.927459,50,102.854594
-17.726637,50,102.905601
-21.886997,50,102.95638
-18.173148,50,103.006552
-15.651464,50,103.057085
-21.847731,50,103.107487
-21.120861,50,103.1586
-16.908533,50,103.20977
-22.739206,50,103.259961
-21.203588,50,103.310164
-19.027914,50,103.362153
-16.95374,50,103.412324
-18.846888,50,103.462817
-18.823288,50,103.512869
-12.977559,50,104.931323
-14.980228,50,104.978703
-15.246288,50,105.025826
-20.77576,50,105.072775
-14.670207,50,105.120991
-22.54859,50,105.170739
-20.797754,50,105.221196
-21.463141,50,105.271086
-15.424774,50,105.321253
-17.921613,50,105.371883
-20.452553,50,105.421958
-16.150822,50,105.471064
-12.137454,50,105.522421
-21.092186,50,105.573261
-16.384403,50,105.622481
-17.298025,50,105.672883
-20.363007,50,105.723428
-18.852182,50,105.773901
-20.006804,50,105.824237
-18.983016,50,105.874071
-20.751718,50,105.924556
-13.356903,50,105.97582
-17.546132,50,106.025955
-15.190807,50,106.076549
-19.939155,50,106.127135
-23.339496,50,106.177522
-15.48144,50,106.227465
-15.34057,50,106.277333
-18.124265,50,106.327495
-17.335536,50,106.377842
-12.703893,50,106.428394
-21.483749,50,106.478529
-12.251405,50,106.528457
-13.847653,50,106.578325
-16.787172,50,106.628632
-19.975166,50,106.678992
-18.896144,50,106.72943
-21.734515,50,106.780298
-15.234764,50,106.830518
-13.587904,50,106.881064
-20.035011,50,106.931694
-14.363857,50,108.368614
-12.91642,50,108.418398
-17.064179,50,108.468311
-18.206801,50,108.517951
-16.85601,50,108.568164
-18.471865,50,108.618077
-15.500937,50,108.668447
-14.549068,50,108.718353
-15.396096,50,108.768216
-11.26028,50,108.817596
-23.492722,50,108.867238
-16.690013,50,108.919557
-14.250129,50,108.967609
-19.186439,50,109.014428
-20.217285,50,109.061257
-14.986042,50,109.108056
-13.057914,50,109.155481
-18.064728,50,109.202589
-13.267699,50,109.24969
-14.391655,50,109.296709
-13.017303,50,109.343716
-11.857951,50,109.392569
-17.488054,50,109.442261
-16.72507,50,109.492242
-13.733219,50,109.542225
-16.114658,50,109.592449
-13.722574,50,109.643162
-15.040879,50,109.692882
-12.1613,50,109.742203
-13.00384,50,109.792564
-16.709388,50,109.84223
-22.792462,50,109.890548
-21.081235,50,109.940805
-16.688512,50,109.991712
-13.043652,50,110.041481
-16.32392,50,110.091418
-23.743355,50,110.14152
-19.453362,50,110.19212
-18.582015,50,110.242226
-12.812219,50,110.292247
-14.435976,50,110.343671
-14.911081,50,111.795699
-14.061615,50,111.845869
-11.34334,50,111.896349
-14.885194,50,111.946678
-15.507521,50,111.997153
-21.779147,50,112.046873
-16.155902,50,112.097223
-14.481427,50,112.148092
-18.425071,50,112.198674
-13.343245,50,112.248963
-16.89356,50,112.298981
-13.075225,50,112.349827
-14.245148,50,112.400401
-16.105822,50,112.451326
-21.142313,50,112.501423
-16.888433,50,112.551746
-23.257034,50,112.601924
-14.014538,50,112.652252
-18.943429,50,112.702267
-13.251493,50,112.751662
-21.743041,50,112.803068
-8.629114,50,112.853197
-13.739456,50,112.903466
-13.496918,50,112.954057
-14.759033,50,113.00421
-11.008959,50,113.05281
-15.838868,50,113.103074
-17.237357,50,113.154802
-16.402235,50,113.20737
-19.680503,50,113.254085
-23.862938,50,113.300859
-16.254416,50,113.347606
-15.277813,50,113.394477
-20.149632,50,113.442113
-15.88218,50,113.489279
-22.024917,50,113.536485
-12.206656,50,113.583988
-13.475856,50,113.631153
-21.881663,50,113.682013
-11.572766,50,113.732398
-12.358903,50,113.782917
-16.314427,50,115.232416
-20.369158,50,115.28254
-14.765481,50,115.333037
-13.874188,50,115.383537
-15.329803,50,115.434149
-15.830125,50,115.484759
-16.570247,50,115.535509
-11.747464,50,115.58537
-11.062949,50,115.636055
-14.437293,50,115.686756
-14.015582,50,115.737509
-17.276805,50,115.787661
-19.751569,50,115.83759
-15.844181,50,115.889476
-13.665804,50,115.939413
-14.458923,50,115.989745
-17.073267,50,116.039573
-11.791562,50,116.089737
-14.951112,50,116.13979
-15.75238,50,116.189734
-10.309082,50,116.239864
-10.427765,50,116.289873
-11.279573,50,116.339846
-20.226707,50,116.389782
-22.08433,50,116.43985
-11.779382,50,116.490078
-13.36856,50,116.540162
-14.254476,50,116.590142
-12.751013,50,116.640795
-15.883058,50,116.690767
-12.849035,50,116.74058
-20.465119,50,116.791543
-12.999846,50,116.841574
-13.114613,50,116.891304
-11.544199,50,116.9411
-9.923421,50,116.990655
-16.939408,50,117.041214
-16.385334,50,117.092611
-13.405457,50,117.143334
-19.219783,50,117.193176
-14.314906,50,117.243536
-9.901975,50,118.665727
-12.621359,50,118.715388
-10.94607,50,118.765328
-19.169498,50,118.815587
-13.887308,50,118.865793
-15.338638,50,118.91572
-15.990656,50,118.965506
-12.39507,50,119.015842
-17.165301,50,119.064923
-12.55283,50,119.116897
-15.176663,50,119.16633
-9.272484,50,119.215964
-17.779673,50,119.265772
-14.675627,50,119.315721
-9.682205,50,119.3654
-18.324895,50,119.41461
-14.452947,50,119.46385
-16.573048,50,119.513177
-10.856488,50,119.562543
-11.719637,50,119.612182
-18.177715,50,119.662463
-14.359745,50,119.712433
-17.769416,50,119.762392
-11.071585,50,119.812223
-16.250703,50,119.861602
-19.644879,50,119.911454
-18.28966,50,119.96131
-11.248913,50,120.01116
-16.993899,50,120.061584
-14.010458,50,120.110148
-19.516245,50,120.159899
-11.50195,50,120.209363
-11.973198,50,120.259099
-17.846367,50,120.308769
-14.386264,50,120.358152
-9.511367,50,120.408351
-18.910855,50,120.457617
-16.075552,50,120.506665
-13.86691,50,120.556342
-15.247117,50,120.605467
-17.445083,50,120.654801
-16.412657,50,122.075848
-13.273451,50,122.12438
-10.744398,50,122.174064
-14.437582,50,122.225419
-14.137015,50,122.275225
-11.48024,50,122.324833
-12.55578,50,122.375443
-11.596482,50,122.424987
-17.515104,50,122.473319
-10.71578,50,122.52336
-11.689661,50,122.573515
-17.949267,50,122.622026
-11.569633,50,122.672438
-17.545097,50,122.722888
-8.721033,50,122.773244
-13.746231,50,122.82322
-16.841976,50,122.873198
-10.822895,50,122.923372
-17.247172,50,122.974242
-15.668095,50,123.023995
-17.469392,50,123.073972
-11.586845,50,123.124294
-18.476633,50,123.174783
-13.70018,50,123.224123
-13.436624,50,123.273889
-16.274815,50,123.324158
-12.11015,50,123.374222
-16.919748,50,123.42456
-15.570627,50,123.474867
-16.935542,50,123.524495
-10.915757,50,123.5742
-13.57582,50,123.623908
-10.212082,50,123.673661
-13.630509,50,123.723642
-16.293138,50,123.774008
-11.088519,50,123.824152
-14.132758,50,123.873967
-11.319629,50,123.924173
-10.435981,50,123.974593
-11.847028,50,124.023842
-17.332589,50,124.073973
-13.089762,50,125.520974
-12.837502,50,125.57274
-10.450394,50,125.622196
-10.595053,50,125.672651
-18.057573,50,125.722333
-9.259852,50,125.772859
-15.74479,50,125.819628
-17.192635,50,125.866114
-8.130688,50,125.912451
-9.692449,50,125.958749
-11.883782,50,126.007196
-10.125993,50,126.056493
-10.940594,50,126.107777
-11.449193,50,126.156085
-10.503368,50,126.202585
-16.729961,50,126.249166
-10.631949,50,126.295706
-10.70745,50,126.342255
-16.577563,50,126.392245
-11.794524,50,126.441827
-12.883542,50,126.491461
-15.483181,50,126.541564
-9.446134,50,126.591662
-13.079325,50,126.643373
-10.790567,50,126.693082
-15.345215,50,126.741904
-8.098817,50,126.79166
-13.113366,50,126.840079
-14.455153,50,126.889484
-17.225183,50,126.939237
-9.869312,50,126.989158
-18.914323,50,127.039149
-17.775886,50,127.089066
-10.802092,50,127.138864
-10.18341,50,127.189128
-15.339676,50,127.239331
-17.865817,50,127.289375
-19.01037,50,127.339087
-15.688691,50,127.389579
-18.730514,50,127.43873
-7.30529,50,127.488815
-19.157844,50,128.936841
-14.085156,50,128.986376
-10.094323,50,129.037911
-13.980893,50,129.087392
-11.172235,50,129.13705
-10.756593,50,129.186745
-10.643207,50,129.236083
-17.09691,50,129.285586
-12.691628,50,129.335465
-14.158458,50,129.385879
-13.3605,50,129.435428
-18.590685,50,129.484763
-8.751474,50,129.534203
-13.572274,50,129.583586
-8.710669,50,129.632976
-8.322296,50,129.682455
-8.367391,50,129.73111
-14.434044,50,129.781492
-14.517598,50,129.830877
-12.71684,50,129.880255
-16.381734,50,129.930141
-12.631984,50,129.979568
-10.705723,50,130.030367
-14.896325,50,130.079871
-13.30328,50,130.131583
-14.645459,50,130.178554
-16.129082,50,130.224979
-10.487323,50,130.271365
-13.668553,50,130.317586
-11.330664,50,130.367105
-14.324868,50,130.4142
-11.151655,50,130.460838
-9.686451,50,130.507633
-13.53872,50,130.55438
-11.936242,50,130.601776
-9.163586,50,130.651404
-13.971914,50,130.701931
-17.079291,50,130.751874
-14.694435,50,130.801461
-9.55782,50,130.851356
-11.436768,50,130.901193
-13.4819,50,132.369364
-9.611376,50,132.420158
-16.422374,50,132.469206
-9.518882,50,132.518912
-13.552364,50,132.56931
-8.69802,50,132.619563
-17.150871,50,132.670208
-12.402253,50,132.719254
-10.927704,50,132.769049
-19.268536,50,132.818216
-14.624915,50,132.868093
-18.953075,50,132.917913
-9.847159,50,132.967176
-10.058945,50,133.018133
-11.737118,50,133.069471
-10.985024,50,133.118784
-11.018641,50,133.168736
-9.078749,50,133.218575
-17.057456,50,133.268173
-10.490292,50,133.317394
-14.763163,50,133.366851
-15.550936,50,133.417339
-11.349163,50,133.467145
-10.3591,50,133.516851
-9.220289,50,133.566678
-13.995571,50,133.617132
-14.20692,50,133.667377
-16.932252,50,133.717877
-10.064033,50,133.768708
-8.851348,50,133.818533
-12.347654,50,133.868429
-9.629722,50,133.918113
-14.734527,50,133.968072
-7.552978,50,134.017572
-13.874138,50,134.067554
-17.275616,50,134.117152
-14.974814,50,134.167349
-15.939428,50,134.217251
-9.598674,50,134.267704
-17.009283,50,134.315527
-11.304048,50,134.362787
-9.06444,50,135.754883
-11.775384,50,135.804867
-8.118403,50,135.854431
-12.03011,50,135.904414
-7.164745,50,135.955062
-9.600296,50,136.005428
-9.930817,50,136.055735
-8.80508,50,136.105157
-9.646418,50,136.155006
-10.580724,50,136.204566
-19.091526,50,136.25509
-14.955475,50,136.304812
-13.091296,50,136.354636
-14.757004,50,136.405349
-16.92974,50,136.455206
-11.219763,50,136.504867
-13.3373,50,136.555825
-10.368636,50,136.605483
-9.910951,50,136.656046
-8.347384,50,136.706506
-16.428503,50,136.757099
-9.380271,50,136.807373
-9.548288,50,136.856446
-12.344128,50,136.906806
-9.560647,50,136.956307
-14.700438,50,137.008499
-10.883253,50,137.058718
-13.38062,50,137.108475
-8.86094,50,137.158627
-12.262793,50,137.208282
-15.086182,50,137.257926
-13.846772,50,137.308466
-17.422225,50,137.358684
-11.26706,50,137.40848
-15.74214,50,137.458171
-6.494753,50,137.507849
-13.534752,50,137.557622
-15.512881,50,137.607126
-9.43664,50,137.657117
-8.547705,50,137.707191
-11.511981,50,137.757636
-9.796374,50,139.149767
-11.36093,50,139.199799
-17.678189,50,139.249485
-7.064217,50,139.298837
-10.536838,50,139.347609
-15.410732,50,139.397706
-19.87063,50,139.446377
-14.072633,50,139.496754
-10.209303,50,139.547009
-8.210246,50,139.597659
-8.197,50,139.647946
-14.146122,50,139.698008
-11.73564,50,139.748291
-7.894643,50,139.799113
-11.137101,50,139.849474
-16.051888,50,139.899615
-11.045131,50,139.95003
-8.344995,50,140.00045
-7.699632,50,140.050213
-15.166707,50,140.100015
-14.939627,50,140.150123
-9.332399,50,140.20031
-13.857428,50,140.252067
-13.507694,50,140.302288
-8.550385,50,140.352609
-14.198307,50,140.402974
-8.838764,50,140.453105
-16.236704,50,140.503265
-10.15753,50,140.553612
-12.275333,50,140.604016
-12.047218,50,140.654919
-10.33519,50,140.705057
-10.039453,50,140.75524
-9.487302,50,140.808066
-10.81388,50,140.857549
-11.836511,50,140.908561
-11.732283,50,140.95897
-13.447373,50,141.009768
-10.659535,50,141.06058
-11.004522,50,141.110045
-9.55039,50,141.160123
-13.883962,50,142.582555
-14.719642,50,142.633745
-7.608779,50,142.683854
-7.091624,50,142.736315
-16.144633,50,142.783301
-6.000866,50,142.829982
-18.929253,50,142.876842
-9.88495,50,142.923579
-7.693211,50,142.972292
-9.615495,50,143.019526
-16.922252,50,143.066746
-9.629069,50,143.114762
-5.625009,50,143.162089
-15.866806,50,143.211088
-6.937594,50,143.261091
-14.977674,50,143.312083
-9.292389,50,143.364068
-10.157742,50,143.414252
-12.661163,50,143.46482
-14.831912,50,143.514922
-8.559092,50,143.564862
-8.813618,50,143.615496
-13.898066,50,143.665683
-6.562321,50,143.713636
-12.324669,50,143.763958
-7.030449,50,143.814916
-15.317207,50,143.865909
-8.15054,50,143.915971
-9.737376,50,143.966298
-13.348132,50,144.016605
-6.978668,50,144.067484
-11.802689,50,144.1181
-19.133675,50,144.168653
-12.59263,50,144.219432
-20.851393,50,144.270095
-6.942458,50,144.320803
-7.237996,50,144.370954
-8.738726,50,144.421527
-13.352918,50,144.472136
-11.250339,50,144.523518
-8.148512,50,144.575426
-8.541779,50,145.986039
-14.073962,50,146.036077
-10.837727,50,146.086094
-8.209364,50,146.136127
-9.043267,50,146.186356
-10.631999,50,146.237245
-14.0965,50,146.287281
-17.027993,50,146.33755
-11.103684,50,146.38775
-7.361463,50,146.437244
-12.927703,50,146.487218
-9.014876,50,146.537289
-7.824007,50,146.587437
-17.003006,50,146.637915
-12.164202,50,146.688352
-8.397501,50,146.738875
-7.4056,50,146.789909
-8.387422,50,146.840377
-11.648791,50,146.890961
-10.482471,50,146.937875
-6.698286,50,146.984679
-12.128324,50,147.031422
-12.16246,50,147.07815
-10.79302,50,147.127262
-12.212982,50,147.176897
-8.533192,50,147.229291
-7.253312,50,147.277452
-6.220808,50,147.324637
-10.011776,50,147.373626
-10.729749,50,147.421018
-8.948953,50,147.468508
-9.32328,50,147.519567
-11.891463,50,147.570047
-11.073232,50,147.620427
-11.744392,50,147.67141
-16.336848,50,147.721324
-10.302924,50,147.771293
-14.995851,50,147.820812
-12.615639,50,147.870779
-5.92336,50,147.92106
-8.836708,50,147.969493
-9.089317,50,149.409084
-5.410009,50,149.458969
-8.046353,50,149.508863
-11.521357,50,149.558477
-6.307169,50,149.608051
-5.808092,50,149.658489
-9.93333,50,149.708447
-7.455196,50,149.759004
-14.97808,50,149.808853
-7.833928,50,149.858789
-9.684179,50,149.908401
-9.723516,50,149.958176
-8.966233,50,150.008475
-12.160899,50,150.057853
-7.172604,50,150.107439
-14.167782,50,150.157119
-10.208438,50,150.206585
-7.754896,50,150.256691
-16.67787,50,150.306622
-9.857198,50,150.357996
-10.223916,50,150.408178
-9.295342,50,150.458091
-8.527358,50,150.507862
-14.277325,50,150.558343
-10.600514,50,150.608312
-14.686782,50,150.657599
-8.577996,50,150.707304
-9.745397,50,150.757183
-16.236559,50,150.807276
-11.759699,50,150.856898
-8.707648,50,150.907337
-10.62624,50,150.956429
-11.89609,50,151.006648
-9.024113,50,151.056345
